id_str,full_text,retweet_count,favorite_count,retweeted,coordinates,created_at
1128112788004581377,"Os aplicativos de mobilidade urbana (Uber e Mova - aqui na região) deveriam fazer uma oficina para treinar o atendimento dos seus motoristas. Você pega/paga por um serviço e não é bem atendido: direção perigosa (presta atenção no celular e esquece da rua), som alto, mal humor...",0,4,False,,Tue May 14 01:40:22 +0000 2019
1100877916060176384,Vou brotar ali na rua,0,1,False,,Wed Feb 27 21:58:43 +0000 2019
1104211111312801794,"mt perigosa essa rua, da nao",0,0,False,,Sat Mar 09 02:43:38 +0000 2019
1115829607297630210,"@HuRodrigues97 @RiodeNojeira Vtmnc Olha o cara chegando em casa na rua perigosa pra caralho, nem na zona sul os caras chega com essa lerdeza assim",0,1,False,,Wed Apr 10 04:11:24 +0000 2019
1100589690233733121,"Minja vizinha disse que não vai abrir a porta pro filho, pq faltou energia é a rua é perigosa KKKKKKKKKKKKKM. POIS ELE ENTROU ABRIU DEIXOU TUDO ESCANCARADO COLOCOU O CARRO E DPS FECHOU KKKKKK",0,0,False,,Wed Feb 27 02:53:24 +0000 2019
1120470106620997633,"Jaqueira tá muito perigosa, ninguém na rua...",0,0,False,,Mon Apr 22 23:31:05 +0000 2019
1092758934648168448,@foda_empata agora sim a rua tá perigosa,0,1,False,,Tue Feb 05 12:16:47 +0000 2019
1108462876069629954,"@biancaalopes imagino mano, eu tava esses dias andando na rua q era uma parte bem perigosa perto do centro sabe, ai eu tava preocupadão de ser assalto e vinha alguém na minha direção e eu fiquei tipo c o cu na mão, quando eu vi de longe que era uma mulher eu fiquei aliviado",0,0,False,,Wed Mar 20 20:18:38 +0000 2019
1134357622675652609,As vezes no silêncio da noite.... Eu fico com medo de roubarem meu carro que deixei na rua pq perdi o controle e essa city é perigosa!,0,1,False,,Fri May 31 07:15:07 +0000 2019
1134593844086001665,Eu indo pra rua  quando minha mãe acaba o discurso dela que a vila ta perigosa kkkkkkkk https://t.co/rrw7jMm64A,1,0,False,,Fri May 31 22:53:46 +0000 2019
1115411035840745474,"Mano como assim minha rua está com trânsito?? Minha rua essa hora sempre é deserta e perigosa, ngm entra! WTF",0,0,False,,Tue Apr 09 00:28:08 +0000 2019
1088540175033085952,"caralho esse povo só sabe reclamar, se faz carnaval na rua reclamam de falta de segurança, se tem que pagar um pouco por mais segurança reclamam também, vão se fude",0,0,False,,Thu Jan 24 20:52:56 +0000 2019
1094089305566470145,"A minha rua, é muito perigosa",0,0,False,,Sat Feb 09 04:23:12 +0000 2019
1092216594862927874,"@feliciadefatima @aamandapbaptis Quer dizer que se um amigo seu sair na rua e alguém furtá-lo ou matá-lo você vai fazer julgamentos ao seu amigo, porque a rua é perigosa e temos que aceitar as consequências?",0,0,False,,Mon Feb 04 00:21:43 +0000 2019
1095481748710977536,"minha vó vai buscar minha irmã no ponto, só nao pega ela na faculdade pq não tem carro já quando sou eu.... a rua não é tão perigosa",0,1,False,,Wed Feb 13 00:36:16 +0000 2019
1087397612507021312,"@mikibreier a rua Artur Emílio Ozzio tá MUITO perigosa. É gente andando na contramão toda hora.

Poderia deslocar um azulzinho pra multar quem faz isso. É o único jeito de o povo respeitar o novo sentido da rua :/",0,3,False,,Mon Jan 21 17:12:48 +0000 2019
1129882587839774725,"@falloutpain Mas gay, eh uma lista das ruas mais perigosas, se a rua tá aí eh pq eh perigosa. Tu queria que viesse entre parênteses “mas tem mt gnt boa tbm” ???",0,0,False,,Sat May 18 22:52:55 +0000 2019
1133058991561617410,"""Muitos temem a magia. Aprenderam (com bão praticantes) que ela é perigosa. Não tema. Atravessar a rua também é perigoso. Mas, se fizer do jeito certo, tudo bem.""",0,4,False,,Mon May 27 17:14:49 +0000 2019
1135691756656312326,O que eu quero e o que eu preciso nem de reconhecem quando se encontram na rua,0,0,False,,Mon Jun 03 23:36:29 +0000 2019
1099383812654551040,"Eu digo pra atirarem na mãe do Noblat, se vcs verem uma velha de sombrinha na rua com a cara do noblat pode meter bala nela.
A velha é perigosa, diferente de alguém que porta um fuzil https://t.co/t9b03ed6AR",0,0,False,,Sat Feb 23 19:01:41 +0000 2019
